"dsID","indID","region","period","value","is_number","source","indicator_name","units","last_updated","last_scraped","source_name"
"athena-api","TT018","MEX","1996","1088.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","FSM","1996","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MNG","1996","177.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MOZ","1996","0.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NPL","1996","274.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NLD","1996","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NIC","1996","2813.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NER","1996","3957.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NGA","1996","12374.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PRY","1996","4.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PER","1996","4518.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PHL","1996","1402.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","RUS","1996","4.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","RWA","1996","106.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SEN","1996","16107.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1996","19.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SOM","1996","10274.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ESP","1996","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SWZ","1996","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SWE","1996","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","TGO","1996","146.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","UGA","1996","291.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GBR","1996","13.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","TZA","1996","1464.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","USA","1996","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VEN","1996","269.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1996","566.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZMB","1996","2172.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CIV","1996","1345.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1969","7411.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1969","19280.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IDN","1969","627.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IRN","1969","557.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","JPN","1969","8.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LAO","1969","448.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MYS","1969","70.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1969","205.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NPL","1969","226.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PAK","1969","717.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PHL","1969","1541.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KOR","1969","1538.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1969","11.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1969","961.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1969","2573.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","AUS","1981","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BEN","1981","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BDI","1981","582.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CMR","1981","243.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","COD","1981","2379.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","FIN","1981","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","FRA","1981","20.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GAB","1981","7.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","DEU","1981","4.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GHA","1981","943.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1981","4681.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IDN","1981","18354.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IRN","1981","6034.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","JPN","1981","19.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","JOR","1981","870.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KEN","1981","2424.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KWT","1981","8.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LBR","1981","1582.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MWI","1981","261.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MYS","1981","469.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MOZ","1981","1753.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1981","28.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NPL","1981","24.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NLD","1981","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NER","1981","7.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NGA","1981","107.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PAK","1981","4.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PHL","1981","864.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","POL","1981","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","RWA","1981","24.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SAU","1981","13.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SEN","1981","428.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1981","34.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZAF","1981","4180.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LKA","1981","574.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SWZ","1981","238.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CHE","1981","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1981","39.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GBR","1981","12.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","TZA","1981","4241.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1981","157.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZMB","1981","14.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","AUS","1982","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BEN","1982","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BRN","1982","6.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BDI","1982","415.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CMR","1982","5.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","COD","1982","10328.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ETH","1982","0.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","FRA","1982","18.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","DEU","1982","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GHA","1982","11051.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1982","4656.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IDN","1982","10391.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IRN","1982","427.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ISR","1982","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","JPN","1982","16.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KEN","1982","3498.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LBR","1982","670.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MYS","1982","516.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MOZ","1982","2301.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NGA","1982","248.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PHL","1982","930.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","RWA","1982","201.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1982","31.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZAF","1982","11968.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ESP","1982","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LKA","1982","309.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SWZ","1982","538.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1982","638.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","UGA","1982","190.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GBR","1982","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","TZA","1982","4071.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1982","57.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZMB","1982","1403.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CIV","1982","34.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","AUS","1985","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BEL","1985","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BFA","1985","1149.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BDI","1985","259.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CMR","1985","1158.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","COD","1985","740.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","DJI","1985","115.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GNQ","1985","108.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GMB","1985","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GHA","1985","60.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1985","5808.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
